HIT,SONG,ARTIST,PEAK_POSITION,FIRST_WEEK,WEEKS_ON_CHART,SONG_DISPLAY,ARTIST_DISPLAY,DEBUT_RANK,DANCEABILITY,ENERGY,LOUDNESS,VALENCE,TEMPO,ACOUSTICNESS,SPEECHINESS,INSTRUMENTALNESS,LIVENESS,SPOTIFY_GENRE,TRACK_NAME,TRACK_ARTIST,PLAYLIST_GENRE,PLAYLIST_SUBGENRE,SPOTIFY_POPULARITY,DURATION,GENRE,SENTIMENT_POLARITY,SENTIMENT_SUBJECTIVITY,MENTIONS
0,daysleeper,r e m,57,11/14/98,3,Daysleeper,R.E.M.,62,0.327,0.391,-9.533,0.114,113.966,0.157,0.032,2.18e-06,0.087,"['alternative rock', 'permanent wave', 'pop rock', 'rock']",,,,,48,219600,alternative rock,0.16329999999999997,0.23341935483870968,33655
0,daytime friends,kenny rogers,28,8/6/77,12,Daytime Friends,Kenny Rogers,82,0.577,0.538,-14.188,0.812,150.238,0.342,0.0417,0,0.0594,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",,,,,46,189693,adult standards,0.26360925925925927,0.28224074074074074,24351
0,daytime night time,keith hampshire,51,12/23/72,9,Daytime Night-Time,Keith Hampshire,78,,,,,,,,,,[],,,,,,,,0.05589,0.1315,4852
0,daywalker,machine gun kelly corpse,88,3/27/21,1,Daywalker!,Machine Gun Kelly & CORPSE,88,,,,,,,,,,,,,,,,,,-0.47224,0.49779999999999996,2581
1,dazz,brick,3,10/23/76,21,Dazz,Brick,90,0.722,0.778,-7.931,0.839,109.076,0.0697,0.0611,7.46e-06,0.0414,"['modern alternative rock', 'modern rock']",,,,,53,202000,modern alternative rock,0.28005,0.221,4305
0,dazzey duks,duice,12,1/9/93,40,Dazzey Duks,Duice,86,0.884,0.464,-12.876,0.868,132.172,0.000925,0.222,4.36e-06,0.0366,['miami bass'],,,,,17,244866,miami bass,0,0,265
0,ddu du ddu du,blackpink,55,6/30/18,1,DDU-DU DDU-DU,BLACKPINK,55,0.671,0.859,-3.922,0.389,139.931,0.0323,0.0833,0,0.267,"['k-pop', 'k-pop girl group']",DDU-DU DDU-DU,BLACKPINK,pop,dance pop,68,209355,pop,0.2657357142857143,0.35892857142857143,11050
1,de do do do de da da da,the police,10,10/25/80,21,"De Do Do Do, De Da Da Da",The Police,80,0.78,0.523,-8.884,0.855,147.86,0.06,0.051,0.0629,0.24,"['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",,,,,62,247293,album rock,-0.030507143,0.17535714285714285,15738
0,de una vez,selena gomez,92,1/30/21,1,De Una Vez,Selena Gomez,92,0.659,0.479,-6.79,0.0395,163.882,0.152,0.2,0.0025,0.268,"['dance pop', 'pop', 'post-teen pop']",,,,,74,155956,dance pop,0.074059155,0.2253380281690141,51219
0,deacon blues,0,53,4/1/78,4,Deacon Blues,0,86,0.751,0.572,-12.324,0.58,115.839,0.481,0.0388,0.000532,0.105,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",,,,,57,456640,album rock,0.0692,0.2658,2972
0,deacon blues,steely dan,19,4/29/78,16,Deacon Blues,Steely Dan,41,0.751,0.572,-12.324,0.58,115.839,0.481,0.0388,0.000532,0.105,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",,,,,57,456640,album rock,0.10578157894736843,0.16023684210526318,20360
1,dead and gone,t i featuring justin timberlake,2,10/18/08,29,Dead And Gone,T.I. Featuring Justin Timberlake,76,0.713,0.746,-4.99,0.47,135.021,0.0402,0.259,0,0.601,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,69,299746,atl hip hop,-0.18655,0.4675,1271
0,dead end street monologue dead end street,lou rawls,29,3/25/67,11,Dead End Street Monologue/Dead End Street,Lou Rawls,89,,,,,,,,,,"['adult standards', 'classic soul', 'disco', 'lounge', 'motown', 'philly soul', 'quiet storm', 'soul', 'soul blues', 'vocal jazz']",,,,,,,adult standards,0.088897059,0.29505882352941176,11903
0,dead giveaway,shalamar,22,6/25/83,20,Dead Giveaway,Shalamar,93,0.651,0.866,-9.069,0.962,149.258,0.0517,0.0317,5.95e-05,0.121,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",,,,,25,303680,disco,0.023768421052631578,0.22410526315789472,7648
1,dead mans curve,jan dean,8,3/7/64,14,Dead Man's Curve,Jan & Dean,78,0.459,0.703,-9.578,0.904,133.5,0.677,0.041,0.000707,0.0815,['christmas instrumental'],,,,,42,151160,christmas instrumental,0.0402,0.16660975609756096,14507
0,dead skunk,loudon wainwright iii,16,1/27/73,13,Dead Skunk,Loudon Wainwright III,88,0.633,0.655,-11.514,0.967,146.868,0.617,0.0312,2.79e-06,0.113,"['alternative country', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']",,,,,41,185733,alternative country,-0.7964,0.503,396
0,dead trollz,youngboy never broke again,72,9/26/20,1,Dead Trollz,YoungBoy Never Broke Again,72,0.524,0.832,-4.351,0.761,111.142,0.0508,0.471,0,0.632,"['baton rouge rap', 'trap']",,,,,60,209528,baton rouge rap,0.15185943396226417,0.3609528301886793,70073
0,deadbeat club,the b 52s,30,4/21/90,11,Deadbeat Club,The B-52s,84,0.717,0.825,-6.104,0.939,126.984,0.02,0.0349,4.95e-05,0.321,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'zolo']",,,,,40,296000,art rock,0.33060666666666666,0.2564,8016
0,deadend street,the kinks,73,1/7/67,4,Deadend Street,The Kinks,98,,,,,,,,,,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",,,,,,,album rock,0.13679636363636363,0.3035272727272727,27060
0,deadly zone,bounty killer featuring mobb deep rappin noyd,79,10/10/98,7,Deadly Zone,Bounty Killer Featuring Mobb Deep & Rappin' Noyd,93,0.614,0.67,-10.758,0.938,193.218,0.000283,0.086,0.907,0.0695,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'riddim']",,,,,20,301906,dancehall,-0.6486,0.281,122
0,dear abby,the hearts,94,10/19/63,3,Dear Abby,The Hearts,98,0.625,0.607,-5.45,0.738,119.34,0.643,0.0308,0.00222,0.0791,"['garage pop', 'garage punk', 'garage rock', 'power-pop punk']",,,,,3,179026,garage pop,-0.0516,0.478,10
0,dear ann,george baker selection,93,6/20/70,2,Dear Ann,George Baker Selection,93,0.481,0.634,-9.609,0.751,185.288,0.175,0.0303,0,0.289,"['classic uk pop', 'nederpop']",,,,,17,182573,classic uk pop,-0.181933333,0.20516666666666664,2694
0,dear dad,chuck berry,95,4/3/65,4,Dear Dad,Chuck Berry,100,0.661,0.762,-8.657,0.977,151.404,0.577,0.0649,0,0.283,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",,,,,19,109466,blues rock,0.18475952380952382,0.18495238095238095,20299
0,dear delilah,grapefruit,98,3/2/68,1,Dear Delilah,Grapefruit,98,0.354,0.375,-6.638,0.312,90.48,0.272,0.0287,2.76e-05,0.108,['alternative r&b'],,,,,8,159280,alternative r&b,0.3818,0.22399999999999998,49
0,dear eloise,the hollies,50,12/2/67,8,Dear Eloise,The Hollies,86,0.548,0.598,-7.817,0.534,103.261,0.687,0.0333,0,0.0506,"['album rock', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock']",,,,,15,185106,album rock,0.058605,0.303875,14731
0,dear future husband,meghan trainor,14,9/27/14,24,Dear Future Husband,Meghan Trainor,94,0.655,0.782,-4.789,0.832,79.427,0.375,0.185,0,0.317,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",Dear Future Husband,Meghan Trainor,pop,post-teen pop,71,184227,pop,0.20232399999999998,0.35600000000000004,18206
0,dear god,midge ure,95,3/11/89,5,Dear God,Midge Ure,95,0.55,0.855,-7.145,0.567,102.018,0.34,0.0428,5.97e-05,0.235,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']",,,,,24,300520,dance rock,0.5155,0.46399999999999997,198
0,dear hate,maren morris featuring vince gill,91,10/28/17,1,Dear Hate,Maren Morris Featuring Vince Gill,91,0.526,0.412,-9.292,0.289,79.732,0.804,0.0385,0,0.117,"['contemporary country', 'pop', 'texas country']",,,,,50,220387,contemporary country,-0.098,0.554,1010
0,dear heart,andy williams,24,11/28/64,11,Dear Heart,Andy Williams,78,0.145,0.242,-12.448,0.0971,84.301,0.873,0.03,0,0.136,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",,,,,21,175053,adult standards,0.2428034090909091,0.24156818181818182,39388
0,dear heart,henry mancini and his orchestra,77,12/12/64,7,Dear Heart,Henry Mancini And His Orchestra,91,,,,,,,,,,[],,,,,,,,0.45967575757575757,0.2786666666666667,15359
0,dear heart,jack jones,30,11/28/64,11,Dear Heart,Jack Jones,75,0.218,0.31,-12.079,0.347,91.627,0.477,0.0304,0,0.119,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,19,156480,adult standards,0.16993333333333335,0.2829166666666667,13243
0,dear hearts and gentle people,the springfields,95,11/3/62,3,Dear Hearts And Gentle People,The Springfields,99,0.451,0.403,-11.603,0.315,132.982,0.648,0.0296,0,0.108,['c86'],,,,,0,184386,c86,0.3391166666666667,0.2866666666666666,2014
0,dear ivan,jimmy dean,24,12/30/61,8,Dear Ivan,Jimmy Dean,55,0.46,0.234,-16.003,0.56,92.45,0.766,0.0809,0,0.127,['nashville sound'],,,,,14,230933,nashville sound,0.2182294117647059,0.22652941176470587,6640
0,dear john,pat boone,44,10/22/60,8,Dear John,Pat Boone,79,,,,,,,,,,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",,,,,,,adult standards,0.12822,0.2639714285714286,33235
0,dear john,taylor swift,54,11/13/10,1,Dear John,Taylor Swift,54,0.589,0.47,-5.32,0.102,119.386,0.166,0.028,1.45e-06,0.112,"['pop', 'post-teen pop']",,,,,54,403920,pop,0.2634203804347826,0.3289782608695652,236713
1,dear lady twist,gary u s bonds,9,12/9/61,17,Dear Lady Twist,Gary U.S. Bonds,65,0.537,0.885,-7.156,0.951,138.95,0.622,0.245,0,0.755,['rhythm and blues'],,,,,14,152533,rhythm and blues,0.1245909090909091,0.1950909090909091,3013
0,dear lie,tlc,51,2/12/00,7,Dear Lie,TLC,63,0.548,0.444,-8.734,0.243,173.834,0.0376,0.0293,0,0.179,"['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",,,,,40,310760,atl hip hop,0.14539148936170213,0.27912765957446806,26315
0,dear lonely hearts,nat king cole,13,11/10/62,11,Dear Lonely Hearts,Nat King Cole,89,0.402,0.314,-13.618,0.479,89.187,0.754,0.0292,0,0.324,['adult standards'],,,,,16,197493,adult standards,0.055358695652173925,0.2489782608695652,14643
0,dear lover,mary wells,51,2/12/66,8,Dear Lover,Mary Wells,92,0.639,0.401,-12.098,0.737,123.237,0.625,0.1,0,0.131,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",,,,,24,134066,brill building pop,0.2915767441860465,0.34448837209302324,18135
1,dear mama old school,2pac,9,3/11/95,20,Dear Mama/Old School,2Pac,31,,,,,,,,,,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",,,,,,,g funk,0.3374344827586207,0.3444137931034483,16531
0,dear mr d j play it again,tina robin,95,9/16/61,1,Dear Mr. D.J. Play It Again,Tina Robin,95,,,,,,,,,,[],,,,,,,,0.6533666666666668,0.42350000000000004,2911
0,dear mr jesus,powersource,61,12/19/87,7,Dear Mr. Jesus,Powersource (Solo...Sharon),82,,,,,,,,,,,,,,,,,,0.67565,0.419,805
0,dear mrs applebee,flip cartridge,91,8/20/66,2,Dear Mrs. Applebee,Flip Cartridge,94,,,,,,,,,,,,,,,,,,0.17909999999999995,0.29266666666666663,1501
0,dear one,larry finnegan,11,2/24/62,14,Dear One,Larry Finnegan,100,0.368,0.897,-10.874,0.728,180.601,0.37,0.0506,0,0.148,[],,,,,31,183493,,0.488925,0.35450000000000004,1346
0,dear prudence,katfish,62,9/27/75,6,Dear Prudence,Katfish,96,,,,,,,,,,['finnish punk'],,,,,,,finnish punk,0.0037,0.476,918
0,dear prudence,the 5 stairsteps,66,3/21/70,6,Dear Prudence,The 5 Stairsteps,85,0.505,0.63,-12.538,0.686,163.769,0.00133,0.0428,0.0127,0.191,"['chicago soul', 'classic soul', 'motown', 'soul']",,,,,38,212600,chicago soul,0.23904999999999998,0.29574999999999996,1673
0,dearer than life,brook benton,59,3/9/63,8,Dearer Than Life,Brook Benton,89,0.523,0.284,-13.902,0.544,94.136,0.644,0.0284,1.32e-05,0.0687,"['adult standards', 'brill building pop', 'motown', 'rhythm and blues', 'rock-and-roll', 'soul', 'southern soul']",,,,,4,155933,adult standards,0.049257142857142854,0.25066666666666665,17072
0,death,trippie redd featuring dababy,59,11/30/19,7,Death,Trippie Redd Featuring DaBaby,97,0.802,0.82,-5.969,0.613,164.005,0.0579,0.146,0,0.149,"['melodic rap', 'rap', 'trap']",Death (feat. DaBaby),Trippie Redd,rap,hip hop,82,172196,rap,-0.173025,0.304,3258
0,death aint easy,lil durk,93,1/9/21,1,Death Ain't Easy,Lil Durk,93,0.793,0.549,-9.96,0.55,90.014,0.042,0.285,0,0.118,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",,,,,55,192052,chicago drill,0.006109524,0.19,12412
0,death bed,powfu featuring beabadoobee,23,3/28/20,26,Death Bed,Powfu Featuring beabadoobee,71,,,,,,,,,,,,,,,,,,-0.369566667,0.3706666666666667,1399
0,death by a thousand cuts,taylor swift,67,9/7/19,1,Death By A Thousand Cuts,Taylor Swift,67,0.712,0.732,-6.754,0.313,94.071,0.454,0.0629,0,0.319,"['dance pop', 'pop', 'post-teen pop']",,,,,74,198533,dance pop,0.2634203804347826,0.3289782608695652,236713
0,death of a bachelor,panic at the disco,92,2/6/16,1,Death Of A Bachelor,Panic! At The Disco,92,0.462,0.538,-5.527,0.405,139.256,0.0137,0.059,0,0.429,"['baroque pop', 'emo', 'modern rock']",,,,,76,203506,baroque pop,-0.137682353,0.3614705882352941,38235
0,death of an angel,the kingsmen,42,9/12/64,9,Death Of An Angel,The Kingsmen,98,0.794,0.308,-13.539,0.679,113.808,0.649,0.0537,0,0.106,['classic garage rock'],,,,,20,153652,classic garage rock,0.21386666666666665,0.33673333333333333,5517
0,december,collective soul,20,5/13/95,39,December,Collective Soul,58,0.684,0.645,-5.707,0.366,121.995,0.589,0.0272,0.00432,0.18,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge', 'rock']",,,,,59,285000,alternative metal,0.32432142857142854,0.2592857142857143,5693
1,Dec-63,the 4 seasons,1,12/27/75,27,"December, 1963 (Oh, What a Night)",The 4 Seasons,85,0.737,0.495,-13.489,0.967,104.409,0.0588,0.027,9.12e-06,0.0542,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']","December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,r&b,urban contemporary,70,197147,r&b,0.093573333,0.23313333333333333,20245
1,Dec-63,the 4 seasons,1,12/27/75,27,"December, 1963 (Oh, What a Night)",The 4 Seasons,85,0.737,0.495,-13.489,0.967,104.409,0.0588,0.027,9.12e-06,0.0542,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']","December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,r&b,urban contemporary,70,197147,r&b,0.093573333,0.23313333333333333,20245
1,deck of cards,wink martindale,7,9/12/59,17,Deck Of Cards,Wink Martindale,74,0.49,0.376,-16.06,0.672,170.841,0.871,0.618,4.1e-06,0.121,['deep adult standards'],,,,,21,240880,deep adult standards,0.0189,0.18466666666666665,1275
0,deck the halls,nat king cole,43,12/26/20,2,Deck The Halls,Nat King Cole,47,0.636,0.393,-10.889,0.97,107.175,0.652,0.0394,0,0.0845,"['adult standards', 'lounge', 'vocal jazz']",,,,,4,69000,adult standards,0.055358695652173925,0.2489782608695652,14643
0,deck the halls,shedaisy,61,12/25/99,3,Deck The Halls,SHeDAISY,97,0.575,0.837,-7.141,0.444,118.827,0.0195,0.0406,9.12e-06,0.144,"['contemporary country', 'country', 'country dawn', 'country road']",,,,,41,229773,contemporary country,0.066169231,0.20653846153846153,5544
0,decode,paramore,33,11/22/08,14,Decode,Paramore,34,0.277,0.949,-4.072,0.232,164.102,0.00155,0.0919,0.000112,0.765,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",,,,,49,264205,candy pop,0.068846875,0.32665625,22463
0,dedicate,lil wayne,14,10/13/18,2,Dedicate,Lil Wayne,14,0.879,0.662,-6.162,0.723,117.975,0.033,0.309,0,0.716,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",,,,,64,189908,hip hop,0.023724561403508773,0.20723684210526316,67141
0,dedicated,r kelly public announcement,31,2/27/93,20,Dedicated,R. Kelly & Public Announcement,91,0.677,0.495,-10.482,0.45,136.136,0.139,0.0263,8.21e-06,0.0351,[],,,,,35,277906,,0.5298272727272727,0.3280909090909091,4851
0,dedicated,the 3 friends,89,7/29/61,2,Dedicated (To The Songs I Love),The 3 Friends,91,,,,,,,,,,['soda pop'],,,,,,,soda pop,0.4588,0.20699999999999996,1093
0,dedicated follower of fashion,the kinks,36,5/21/66,6,Dedicated Follower Of Fashion,The Kinks,80,0.406,0.879,-6.662,0.885,172.994,0.369,0.0433,1.54e-06,0.41,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",,,,,43,180893,album rock,0.13679636363636363,0.3035272727272727,27060
0,dedicated to the one i love,bernadette peters,65,8/8/81,8,Dedicated To The One I Love,Bernadette Peters,87,,,,,,,,,,"['broadway', 'hollywood', 'show tunes']",,,,,,,broadway,0.5732666666666667,0.2723333333333333,1267
0,dedicated to the one i love,the 5 royales,81,1/21/61,4,Dedicated To The One I Love,"The ""5"" Royales",88,0.461,0.32,-10.759,0.761,110.718,0.398,0.0385,9.97e-06,0.197,"['doo-wop', 'rhythm and blues']",,,,,22,165173,doo-wop,0.802,0.41900000000000004,386
1,dedicated to the one i love,the mamas the papas,2,2/25/67,10,Dedicated To The One I Love,The Mamas & The Papas,57,0.436,0.452,-8.804,0.355,104.043,0.796,0.0309,0,0.209,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",,,,,59,178733,adult standards,0.15209642857142858,0.20439285714285713,12019
1,dedicated to the one i love,the shirelles,3,7/11/59,20,Dedicated To The One I Love,The Shirelles,96,0.398,0.325,-6.159,0.454,80.563,0.812,0.0382,0,0.169,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,43,120306,adult standards,0.1720813953488372,0.3046046511627907,13752
0,dedicated to the one i love,the temprees,93,10/7/72,2,Dedicated To The One I Love,The Temprees,93,0.312,0.32,-11.249,0.317,140.211,0.487,0.0318,4.57e-05,0.104,"['classic soul', 'motown']",,,,,40,407040,classic soul,0.7845,0.624,290
0,dedication,bay city rollers,60,2/12/77,7,Dedication,Bay City Rollers,85,0.545,0.479,-10.32,0.538,127.938,0.134,0.0275,0,0.1,"['bubblegum pop', 'classic uk pop']",,,,,16,234985,bubblegum pop,0.27374545454545457,0.2387272727272727,2852
0,dedication,nipsey hussle featuring kendrick lamar,93,4/13/19,2,Dedication,Nipsey Hussle Featuring Kendrick Lamar,93,0.512,0.734,-5.448,0.168,93.995,0.431,0.438,0,0.226,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Dedication (feat. Kendrick Lamar),Nipsey Hussle,rap,southern hip hop,67,245813,rap,0.033033333333333324,0.20433333333333334,1944
0,dedication to my ex,lloyd featuring andre 3000 lil wayne,79,10/15/11,5,Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne,81,0.828,0.726,-4.542,0.964,119.016,0.0182,0.0592,6.99e-06,0.107,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",,,,,50,236146,dance pop,0,0,276
0,deep deep trouble,the simpsons featuring bart homer,69,3/16/91,6,"Deep, Deep Trouble",The Simpsons Featuring Bart & Homer,89,0.651,0.556,-13.835,0.724,98.023,0.0822,0.411,0,0.0246,['comic'],,,,,31,266866,comic,-0.08995,0.5025,380
0,deep end,lil baby,97,10/20/18,1,Deep End,Lil Baby,97,0.658,0.535,-8.197,0.395,150.055,0.257,0.515,0,0.0981,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",,,,,58,174661,atl hip hop,0.20543050847457628,0.22194915254237288,40305
0,deep end freestyle,sleepy hallow,80,6/20/20,2,Deep End Freestyle,Sleepy Hallow,80,0.868,0.479,-6.687,0.776,133.928,0.703,0.445,0,0.102,"['brooklyn drill', 'nyc rap']",,,,,75,115200,brooklyn drill,0.15885555555555556,0.359,6502
0,deep enough for me,ocean,73,6/26/71,4,Deep Enough For Me,Ocean,89,0.751,0.856,-9.691,0.96,142.024,0.17,0.0463,4.63e-06,0.262,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",,,,,3,189760,alternative r&b,0.5027142857142858,0.4521428571428571,1227
0,deep in the heart of harlem,clyde mcphatter,90,1/4/64,5,Deep In The Heart Of Harlem,Clyde McPhatter,95,0.656,0.568,-8.765,0.709,115.034,0.712,0.0386,9.06e-06,0.109,"['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",,,,,7,168626,brill building pop,0.21584827586206895,0.20120689655172413,8449
0,deep in the heart of texas,duane eddy,78,4/21/62,5,Deep In The Heart Of Texas,Duane Eddy,100,0.683,0.649,-12.935,0.881,111.099,0.846,0.0316,0.83,0.154,"['adult standards', 'brill building pop', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'surf music']",,,,,15,119333,adult standards,-0.32832,0.2455,1087
